script	dataset	fecha	learning_rate	feature_fraction	bagging_fraction	min_data_in_leaf	num_leaves	max_bin	best_iter	auc
lightgbm_BO	./datasets/dataset_caba.csv	20210801 202357	0.029370579812576	0.589455880991921	0.200600106777818	0	277	255.099856549795	516	0.860098139582329
lightgbm_BO	./datasets/dataset_caba.csv	20210801 202426	0.010008171952034	0.201206705240236	0.882589660920143	15	29	255.013623092446	885	0.865463612700305
lightgbm_BO	./datasets/dataset_caba.csv	20210801 202453	0.0115731914861288	0.249297290510041	0.700492414494233	50	171	255.004834009872	460	0.862660043938161
lightgbm_BO	./datasets/dataset_caba.csv	20210801 202502	0.0740264263867858	0.999326808286598	0.641353150146079	88	310	255.000819868051	61	0.857937873011157
lightgbm_BO	./datasets/dataset_caba.csv	20210801 202530	0.0107435402293371	0.24472283332101	0.516109703478794	3	32	255.016544821964	686	0.865813952494904
lightgbm_BO	./datasets/dataset_caba.csv	20210801 202558	0.0145683272608569	0.237963706061754	0.577924929677745	1	34	255.016361371636	614	0.866035442176615
lightgbm_BO	./datasets/dataset_caba.csv	20210801 202619	0.0159441695418732	0.241416256433976	0.564093529898028	0	32	255.064510862416	445	0.866020492140876
lightgbm_BO	./datasets/dataset_caba.csv	20210801 202646	0.0109808797598003	0.362588290908737	0.45451824027031	69	168	255.064739213935	502	0.86014367970491
lightgbm_BO	./datasets/dataset_caba.csv	20210801 202708	0.0144261572232496	0.741252905854397	0.274963415292447	82	369	255.099699349	360	0.859688863919095
lightgbm_BO	./datasets/dataset_caba.csv	20210801 202727	0.010171663377304	0.228210877863708	0.997805165088077	127	311	255.041510021586	633	0.855790211930164
lightgbm_BO	./datasets/dataset_caba.csv	20210801 202800	0.0467224299191339	0.619496948793058	0.611138175872126	32	344	255.099967630144	217	0.86235944238075
lightgbm_BO	./datasets/dataset_caba.csv	20210801 202842	0.0101601925000461	0.626746267196522	0.767861704425182	15	38	255.045153404891	651	0.865092814819431
lightgbm_BO	./datasets/dataset_caba.csv	20210801 203018	0.0117704159441981	0.669534172261711	0.257636408919147	25	341	255.006288521936	619	0.861691919885876
lightgbm_BO	./datasets/dataset_caba.csv	20210801 203046	0.0434640094277758	0.96499602495246	0.720378113587678	46	267	255.096574108164	210	0.858653131565578
lightgbm_BO	./datasets/dataset_caba.csv	20210801 203055	0.0379084947248184	0.363244292184574	0.236488641560922	111	510	255.022224650416	129	0.856618244255969
lightgbm_BO	./datasets/dataset_caba.csv	20210801 203129	0.0105845446664623	0.55551393739024	0.80711211839052	23	28	255.080576097409	716	0.864570795726223
lightgbm_BO	./datasets/dataset_caba.csv	20210801 203222	0.0111248322862563	0.808794867229242	0.999639651580062	15	53	255.028179359378	585	0.863384437031613
lightgbm_BO	./datasets/dataset_caba.csv	20210801 203309	0.0381400870260689	0.362419327216758	0.55706702069785	23	331	255.000547083653	301	0.863663867042014
lightgbm_BO	./datasets/dataset_caba.csv	20210801 203428	0.0199219571438034	0.329909642735241	0.628789520224545	17	345	255.084223321651	443	0.863822302339957
lightgbm_BO	./datasets/dataset_caba.csv	20210801 203459	0.0111417653579679	0.600037609557916	0.726639217776624	0	18	255.058436861276	823	0.864019186622638
lightgbm_BO	./datasets/dataset_caba.csv	20210801 203526	0.0577399577205915	0.349468234240795	0.200886382633363	28	154	255.020724519615	179	0.862235667033398
lightgbm_BO	./datasets/dataset_caba.csv	20210801 203558	0.0159117046882543	0.602430783957528	0.679467871955235	17	35	255.092654898565	527	0.864917121472307
lightgbm_BO	./datasets/dataset_caba.csv	20210801 203631	0.0101269501971104	0.84810695878535	0.832018920120205	28	32	255.062748852561	548	0.862904604169344
lightgbm_BO	./datasets/dataset_caba.csv	20210801 203650	0.0302083669691676	0.201008791145959	0.654679912802527	0	36	255.036025490654	336	0.86478128372523
lightgbm_BO	./datasets/dataset_caba.csv	20210801 203717	0.0108945665185201	0.488776586838968	0.789248936632908	70	39	255.094762685476	514	0.860307475792282
lightgbm_BO	./datasets/dataset_caba.csv	20210801 203738	0.0271737070702057	0.202747137202038	0.999926742062136	3	29	255.00154676753	531	0.864202772795728
lightgbm_BO	./datasets/dataset_caba.csv	20210801 203844	0.0558519475227023	0.233264882305983	0.305544815647055	0	194	255.096959873196	431	0.861451405195519
lightgbm_BO	./datasets/dataset_caba.csv	20210801 203933	0.0121327721583804	0.475837401246103	0.491094747825153	18	333	255.051065745665	217	0.860390598976023
lightgbm_BO	./datasets/dataset_caba.csv	20210801 204002	0.0133818302984953	0.23685738671548	0.675817748933286	0	28	255.09271504215	726	0.865957661875692
lightgbm_BO	./datasets/dataset_caba.csv	20210801 204020	0.0130550967169063	0.237708159134795	0.883098195983823	13	17	255.065883591634	635	0.864440581115974
lightgbm_BO	./datasets/dataset_caba.csv	20210801 204047	0.0165741228687491	0.997523169687266	0.902039092507533	61	34	255.004242781548	435	0.859638188913093
lightgbm_BO	./datasets/dataset_caba.csv	20210801 204114	0.0121533633307445	0.344237346735718	0.648893651927367	50	377	255.097859726686	370	0.861838670026687
lightgbm_BO	./datasets/dataset_caba.csv	20210801 204147	0.0557447430578098	0.704577750226047	0.656735210063716	22	511	255.082356129801	124	0.859618915434863
lightgbm_BO	./datasets/dataset_caba.csv	20210801 204239	0.0100518973459497	0.995463751404642	0.337743199674846	60	378	255.001977480236	636	0.858758458901851
lightgbm_BO	./datasets/dataset_caba.csv	20210801 204300	0.0121035081846076	0.51992885400947	0.200030661660461	27	11	255.086097881265	868	0.864451914652484
lightgbm_BO	./datasets/dataset_caba.csv	20210801 204310	0.0460594911044647	0.201225713148489	0.855518108633531	91	103	255.004323877446	209	0.85723606338758
lightgbm_BO	./datasets/dataset_caba.csv	20210801 204421	0.0118478446454026	0.996969990506375	0.958583751732553	40	512	255.06035705937	638	0.859886510427326
lightgbm_BO	./datasets/dataset_caba.csv	20210801 204557	0.0104082425565845	0.368641090368987	0.756433289290483	20	511	255.093416898261	631	0.863464041680415
lightgbm_BO	./datasets/dataset_caba.csv	20210801 204607	0.0994300676502081	0.999178208168253	0.327110204646491	93	406	255.085196196724	45	0.852465180379253
lightgbm_BO	./datasets/dataset_caba.csv	20210801 204630	0.010502341453538	0.999298315688254	0.999275880793813	156	505	255.057710088336	597	0.853255560387056
lightgbm_BO	./datasets/dataset_caba.csv	20210801 204701	0.0105625784666451	0.701168482298662	0.683872008096194	84	355	255.09838356437	536	0.859276739547805
lightgbm_BO	./datasets/dataset_caba.csv	20210801 204723	0.0224867834199871	0.623086535894847	0.202260411168503	15	26	255.099231569658	419	0.863512813395939
lightgbm_BO	./datasets/dataset_caba.csv	20210801 204808	0.0176638394100797	0.386868231333597	0.22529071330375	29	155	255.099601386801	386	0.862654139452211
lightgbm_BO	./datasets/dataset_caba.csv	20210801 204856	0.0376830707264449	0.313858911184896	0.310751768447755	21	512	255.08126934672	299	0.864002981663522
