script	dataset	fecha	learning_rate	feature_fraction	lambda_l1	lambda_l2	min_data_in_leaf	num_leaves	max_bin	best_iter	auc
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095939	0.0799530928252963	0.735769464728839	0.00474940874426805	116.076676246624	49	530	255.016510577917	417	0.821997527757447
lightgbm_BO	./datasets/dataset_caba.csv	20210801 095949	0.0999897010666039	0.998528830688566	3.67305602429168	75.1969261565078	52	877	255.031275057641	202	0.819740319638361
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100013	0.0460115465090079	0.797052908503955	3.08461630316771	171.116998226801	22	27	255.099956973818	735	0.818848834168905
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100018	0.0950537523642782	0.203034874496363	1.43349352006606	0.555446885820352	88	45	255.033656248748	77	0.817130666546412
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100026	0.0227475946843807	0.203648714133306	4.12960346172651	0.143457092703624	50	16	255.054594356281	230	0.824407748539209
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100038	0.0173031719452503	0.221730046785313	4.59976127645399	0.295109772118885	17	272	255.033484343481	254	0.825211439089134
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100054	0.0109397159989945	0.589968973859424	0.00414063150908471	0.122189547447362	48	525	255.008273642843	338	0.82478944249527
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100110	0.0995868916828942	0.733764949892848	0.00675701446289885	178.564664110697	0	16	255.071869834726	332	0.822665537067791
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100124	0.0835110275308074	0.791976874671015	0.0149685412097378	197.512771153887	61	1020	255.061890312404	456	0.818995811489237
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100143	0.0698773632724077	0.266654755052239	0.224010491981618	0.228239959483049	0	76	255.02050538357	177	0.827987737477002
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100201	0.0846708121213399	0.530536637466766	0.0394276416338767	67.8943502461214	0	30	255.002594720504	275	0.824758055833921
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100219	0.0102650229058471	0.206457110041263	0.0197246071716394	31.2139846323064	60	559	255.026741279329	966	0.823220874073086
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100226	0.0518123650347743	0.279975556928271	0.373154811038208	0.531223402946282	193	1015	255.000219967891	177	0.814373502896673
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100233	0.099789398461027	0.205688660872006	4.70505010822376	0.10132195689152	279	277	255.050856814167	188	0.802667824045307
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100244	0.0100299695160524	0.569183751179721	0.410218792621016	0.273923694077232	118	592	255.000093798763	376	0.820649435364867
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100304	0.0142141707867407	0.224127054259544	0.0488600829087474	0.132201306021407	20	496	255.011893335815	354	0.82732758777777
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100316	0.0102871993602085	0.287660503530461	1.20907902471076	0.726119848268538	55	235	255.016439609295	367	0.826135793972173
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100323	0.0444884003817067	0.233930878166569	4.98262376668783	0.301316517968539	122	1024	255.004946078542	164	0.817638985061003
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100333	0.0104518265939739	0.563123733217237	1.14534495587021	0.109651447700115	14	541	255.02457866707	50	0.817463272096477
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100417	0.0947698072310023	0.447917342537322	0.00573450874429604	0.275773120550725	0	446	255.018861531437	228	0.827351506082629
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100432	0.0916200305914043	0.996557251844834	4.03533868348209	72.2430085040559	0	16	255.009720975685	223	0.822813609312665
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100506	0.0998586416364578	0.350988514574291	0.00705885858407516	1.69390165013029	0	185	255.039732640513	136	0.827585059163407
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100605	0.0989960548927469	0.838632573187636	0.0069697621197771	6.58613477847909	0	152	255.01791917628	293	0.823386808143864
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100640	0.095152802390182	0.999066142497464	3.57713378666712	78.8213309388474	0	375	255.099742359176	328	0.814672817059403
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100656	0.0974719499451054	0.718489474132547	4.96679084192421	66.9889542955657	0	28	255.002741233836	224	0.820023449960237
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100711	0.013032010274392	0.409041840538604	3.70157190136977	18.8424210440388	115	253	255.099720987487	840	0.818824157862796
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100734	0.0990080026189449	0.992435598120504	0.00640363499270868	96.1663190365102	15	1019	255.05083346981	332	0.819962326858255
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100744	0.0996510527104998	0.533921963116045	3.82662425128394	11.6019672302319	44	97	255.096485757927	127	0.821380080420933
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100753	0.0906561146518941	0.476924410526048	0.00129166250112172	0.0806279855576106	47	117	255.027040362826	28	0.820654961541215
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100808	0.0999910722888547	0.255367195399795	3.07335605664417	10.5718382623541	0	1024	255.013883381724	92	0.82493794231785
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100824	0.010775031296987	0.200540413020578	1.80225772314501	13.3171597301387	91	1018	255.013525165009	675	0.819374333974313
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100839	0.099974517904378	0.932943649549183	3.55725682324083	84.0578249685745	33	18	255.012041185094	302	0.820168365810066
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100849	0.0571874446787849	0.683614072751917	4.04778424103764	2.60305360887413	48	666	255.0993299306	85	0.819708229723272
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100858	0.0976085078971786	0.615042918025099	4.98360748394047	27.844508750911	149	359	255.09573028967	161	0.814002389403258
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100907	0.0969932336569624	0.201038080468201	3.69223693305328	0.461499427959196	45	512	255.030670502331	46	0.822863222692708
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100922	0.0498954209771637	0.609323029413342	3.363877734067	157.067896519863	73	56	255.099875875409	558	0.817924702151325
lightgbm_BO	./datasets/dataset_caba.csv	20210801 100931	0.088321847541391	0.305006197892015	1.98622547379665	4.41209231982986	0	16	255.044511399145	46	0.826016786309572
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101036	0.0152191636926502	0.327197284536009	0.0233903068725055	128.120485872425	0	83	255.022629258193	726	0.819477125209438
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101045	0.0983552808136526	0.200464972651434	3.6088670351672	15.8047459764841	204	353	255.096457167096	132	0.813186143310305
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101157	0.0218659411004176	0.341349084220007	0.0190339745426418	67.9988244725518	0	948	255.042847699776	406	0.821644945147226
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101230	0.0893235052777393	0.497463945392514	2.97556660850047	185.993015663716	0	47	255.000547999538	433	0.820886109195571
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101252	0.0343390077650644	0.43555490165977	0.0295199928155521	197.872095127082	49	943	255.005804636584	859	0.818946724787034
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101323	0.0142639477305883	0.541763338633945	0.000947162828386939	199.601898375853	123	623	255.076107225425	2094	0.815478815988838
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101337	0.0974588930566641	0.722378033529541	4.98851658917948	154.067785356244	96	991	255.007988322469	457	0.817450723171059
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101359	0.010384984272618	0.8382289406733	0.00154208114162584	31.1678259680474	83	22	255.070582663268	953	0.818701007227424
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101431	0.0143663783404981	0.999709794556275	4.15349623833663	94.6625012732845	43	971	255.099777477594	1171	0.816677212986167
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101446	0.0976110581671122	0.462194492365374	0.460780446469698	197.695232958417	13	18	255.08576625708	236	0.821629108189191
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101456	0.098015005505883	0.562773618552829	0.00910411572115484	56.6052421621679	180	471	255.000893993239	154	0.815768594713925
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101509	0.0978028236633493	0.996147856576606	4.66752586442679	181.547680477769	114	32	255.01793480311	430	0.815459080974063
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101527	0.0358073629091671	0.999281779039877	0.950986829291632	13.6282067138544	45	1020	255.012454957304	321	0.821948310814516
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101541	0.0332185133096103	0.999197127629071	3.26114441500272	13.9070891564715	90	1017	255.00035717331	253	0.818023702383222
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101555	0.0919007825060863	0.671888424500392	1.20587343511495	199.238291550392	109	23	255.099969661539	475	0.817920288257081
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101631	0.0100448755549961	0.568057759876517	3.19891071827736	54.8457999940123	49	18	255.010626621159	1630	0.821519448420653
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101644	0.0200382525605844	0.891713358383516	1.22213207731381	0.603890642834121	170	1023	255.015976210495	343	0.817480638771726
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101656	0.0988854320676842	0.692620561167891	0.0305208169687942	196.223346586102	214	1022	255.045303436206	386	0.810927943953903
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101706	0.0106570549529494	0.542806842548888	0.00239778301556233	4.55302396473343	228	665	255.026480999054	85	0.796093967949423
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101719	0.0957447852406819	0.993083336173784	4.82195580273024	193.70489900252	258	1008	255.078167134166	449	0.808558819456878
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101728	0.0803964192050659	0.997910556186317	0.0620223472520547	6.35091245142767	195	161	255.06132280938	96	0.815422266870807
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101738	0.0999643004262785	0.559816529918991	4.91514443322987	0.231700072184161	188	937	255.050939470267	75	0.816566776677475
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101751	0.079970311436412	0.350950664107369	3.07892239102109	0.574646173269013	16	1024	255.01719190176	84	0.819963477152222
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101907	0.0357112857660853	0.998904666595783	4.9591998042344	197.751433166722	0	126	255.045913552295	610	0.810331516604002
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101918	0.0998377506709068	0.219327945180518	0.000309011026977739	198.837042942267	76	482	255.000229052949	184	0.813039005689318
lightgbm_BO	./datasets/dataset_caba.csv	20210801 101944	0.0113509859160123	0.200491127960363	3.87054166309693	175.001436900975	47	1019	255.099926548149	1397	0.815941137691523
lightgbm_BO	./datasets/dataset_caba.csv	20210801 102024	0.013155154101111	0.50456145018404	0.25292491932735	96.0364354745141	45	32	255.097926335283	1683	0.822436713570875
lightgbm_BO	./datasets/dataset_caba.csv	20210801 102042	0.0134112662823908	0.201458991190072	3.55704751834564	0.784336703711919	18	341	255.028329271244	264	0.826608734559774
